datetime,prefecture,mig_in,mig_out,mig_internal
2014-01-01,山梨県,763,826,962
2014-01-01,長野県,1574,1564,2173
2014-01-01,岐阜県,1853,2105,2235
2014-01-01,静岡県,3109,3335,5383
2014-01-01,愛知県,6962,6937,14006
2014-01-01,三重県,1830,1967,1824
2014-01-01,滋賀県,1524,1663,1483
2014-01-01,京都府,3007,3250,3598
2014-01-01,大阪府,8851,9549,15238
2014-01-01,兵庫県,4975,5569,7016
2014-01-01,奈良県,1498,1621,1327
2014-01-01,和歌山県,748,825,809
2014-01-01,鳥取県,452,479,362
2014-01-01,島根県,597,655,380
2014-01-01,岡山県,1621,1670,2383
2014-01-01,広島県,2518,2610,4100
2014-01-01,山口県,1186,1399,1222
2014-01-01,徳島県,616,648,864
2014-01-01,香川県,923,981,902
2014-01-01,愛媛県,1105,1134,1091
2014-01-01,高知県,457,609,689
2014-01-01,福岡県,5293,5063,10421
2014-01-01,佐賀県,940,998,694
2014-01-01,長崎県,1336,1408,1169
2014-01-01,熊本県,1546,1662,2967
2014-01-01,大分県,1057,1163,1032
2014-01-01,宮崎県,1123,1053,872
2014-01-01,鹿児島県,1399,1485,1611
2014-01-01,沖縄県,1501,1295,2887
2014-02-01,北海道,2246,2931,10659
2014-02-01,青森県,901,1093,887
2014-02-01,岩手県,938,980,1029
2014-02-01,宮城県,2407,2232,4171
2014-02-01,秋田県,581,731,474
2014-02-01,山形県,758,771,823
2014-02-01,福島県,1534,1624,1261
2014-02-01,茨城県,2947,3386,3462
2014-02-01,栃木県,2124,2038,1850
2014-02-01,群馬県,1939,1806,2040
2014-02-01,埼玉県,11498,10360,11162
2014-02-01,千葉県,9067,9449,9461
2014-02-01,東京都,27856,24341,33747
2014-02-01,神奈川県,13187,13496,17192
2014-02-01,新潟県,1197,1340,2217
2014-02-01,富山県,692,687,808
2014-02-01,石川県,854,1051,1216
2014-02-01,福井県,481,615,584
2014-02-01,山梨県,676,915,971
2014-02-01,長野県,1571,1599,2214
2014-02-01,岐阜県,1882,2069,2254
2014-02-01,静岡県,3243,3452,6141
2014-02-01,愛知県,6898,6633,15850
2014-02-01,三重県,1815,2050,1817
2014-02-01,滋賀県,1702,1597,1632
2014-02-01,京都府,3402,3720,3945
2014-02-01,大阪府,9645,9877,17235
2014-02-01,兵庫県,5579,5994,8081
2014-02-01,奈良県,1633,2157,1514
2014-02-01,和歌山県,887,844,926
2014-02-01,鳥取県,537,477,374
2014-02-01,島根県,643,717,376
2014-02-01,岡山県,1830,1917,2594
2014-02-01,広島県,2784,2960,4947
2014-02-01,山口県,1357,1505,1273
2014-02-01,徳島県,583,712,871
2014-02-01,香川県,1022,1034,986
2014-02-01,愛媛県,1199,1162,1269
2014-02-01,高知県,573,655,832
2014-02-01,福岡県,5529,5251,11592
2014-02-01,佐賀県,946,954,780
2014-02-01,長崎県,1342,1478,1180
2014-02-01,熊本県,1647,1550,3297
2014-02-01,大分県,1115,1184,969
2014-02-01,宮崎県,1108,1065,1098
2014-02-01,鹿児島県,1521,1560,1824
2014-02-01,沖縄県,1387,1244,2875
2014-03-01,北海道,9007,14121,34230
2014-03-01,青森県,3562,6755,2905
2014-03-01,岩手県,3552,5725,4302
2014-03-01,宮城県,10175,11635,8838
2014-03-01,秋田県,2347,4417,2499
2014-03-01,山形県,2793,4990,2637
2014-03-01,福島県,5060,7350,5601
2014-03-01,茨城県,8768,11515,7865
2014-03-01,栃木県,6469,7943,4697
2014-03-01,群馬県,5677,6985,5012
2014-03-01,埼玉県,33271,26313,19967
2014-03-01,千葉県,29562,25072,19251
2014-03-01,東京都,91963,57235,56961
2014-03-01,神奈川県,45929,34437,29623
2014-03-01,新潟県,4671,7645,7246
2014-03-01,富山県,2651,3193,2114
2014-03-01,石川県,3944,4752,2604
2014-03-01,福井県,1684,2482,1871
2014-03-01,山梨県,2373,3772,2642
2014-03-01,長野県,5590,7597,8852
2014-03-01,岐阜県,5360,6815,4972
2014-03-01,静岡県,11115,14289,13164
2014-03-01,愛知県,25768,22460,30734
2014-03-01,三重県,5491,6729,4284
2014-03-01,滋賀県,5245,5544,3643
2014-03-01,京都府,12611,12146,8080
2014-03-01,大阪府,31949,29637,30365
2014-03-01,兵庫県,17847,19962,15831
2014-03-01,奈良県,4749,5148,2843
2014-03-01,和歌山県,2250,3101,1864
2014-03-01,鳥取県,1839,2631,1343
2014-03-01,島根県,1961,3031,2049
2014-03-01,岡山県,6116,6931,6355
2014-03-01,広島県,10120,11279,10015
2014-03-01,山口県,4226,5838,3293
2014-03-01,徳島県,1998,2747,2291
2014-03-01,香川県,3997,4575,2220
2014-03-01,愛媛県,3752,4989,3393
2014-03-01,高知県,1673,3096,2253
2014-03-01,福岡県,21551,21594,25302
2014-03-01,佐賀県,3287,3897,2087
2014-03-01,長崎県,4508,7418,6043
2014-03-01,熊本県,5921,7516,7952
2014-03-01,大分県,3576,5016,3168
2014-03-01,宮崎県,3808,5382,3478
2014-03-01,鹿児島県,5105,7742,6946
2014-03-01,沖縄県,4441,5865,7064
2014-04-01,北海道,10196,11327,44192
2014-04-01,青森県,3430,5150,4478
2014-04-01,岩手県,3807,4812,3545
2014-04-01,宮城県,10794,9714,8753
2014-04-01,秋田県,2557,3559,1846
2014-04-01,山形県,2689,3590,3137
2014-04-01,福島県,5003,5651,4670
2014-04-01,茨城県,8088,9152,6521
2014-04-01,栃木県,5321,5883,2979
2014-04-01,群馬県,4959,5268,3357
2014-04-01,埼玉県,24639,21594,15175
2014-04-01,千葉県,22706,21426,13711
2014-04-01,東京都,65867,52126,46371
2014-04-01,神奈川県,33471,29253,22939
2014-04-01,新潟県,4530,5588,5431
2014-04-01,富山県,2326,2617,1176
2014-04-01,石川県,3785,3483,2131
2014-04-01,福井県,1495,2163,1062
2014-04-01,山梨県,2578,2539,1772
2014-04-01,長野県,4489,5679,4844
2014-04-01,岐阜県,4309,5439,4924
2014-04-01,静岡県,8729,9977,8874
2014-04-01,愛知県,20537,18999,21340
2014-04-01,三重県,4593,5229,4151
2014-04-01,滋賀県,4415,4116,2388
2014-04-01,京都府,9571,9134,6722
2014-04-01,大阪府,26019,25560,25128
2014-04-01,兵庫県,15918,16374,13160
2014-04-01,奈良県,4503,4412,2353
2014-04-01,和歌山県,2000,2800,1983
2014-04-01,鳥取県,2056,2250,1267
2014-04-01,島根県,2374,2592,2014
2014-04-01,岡山県,5767,6054,4088
2014-04-01,広島県,9400,9904,8296
2014-04-01,山口県,5279,4913,4471
2014-04-01,徳島県,1885,2291,1623
2014-04-01,香川県,3649,3833,1898
2014-04-01,愛媛県,3493,4512,4097
2014-04-01,高知県,1983,2399,2324
2014-04-01,福岡県,19800,19355,18855
2014-04-01,佐賀県,2547,3661,1608
2014-04-01,長崎県,4919,6003,4192
2014-04-01,熊本県,5483,6679,6721
2014-04-01,大分県,3489,4319,2709
2014-04-01,宮崎県,3647,5033,4165
2014-04-01,鹿児島県,5385,7308,10586
2014-04-01,沖縄県,4649,5409,8224
2014-05-01,北海道,3087,3392,12620
2014-05-01,青森県,1107,1466,1092
2014-05-01,岩手県,1235,1313,1254
2014-05-01,宮城県,3309,2897,4535
2014-05-01,秋田県,741,937,634
2014-05-01,山形県,836,1015,944
2014-05-01,福島県,1986,1906,1637
2014-05-01,茨城県,3432,3762,3355
2014-05-01,栃木県,2466,2513,1909
2014-05-01,群馬県,2151,2162,2015
2014-05-01,埼玉県,12291,11346,10804
2014-05-01,千葉県,10285,10255,8574
2014-05-01,東京都,30145,25827,32887
2014-05-01,神奈川県,14779,14411,16547
2014-05-01,新潟県,1397,1803,2455
2014-05-01,富山県,825,947,779
2014-05-01,石川県,1083,1117,1152
2014-05-01,福井県,602,678,642
2014-05-01,山梨県,851,950,1167
2014-05-01,長野県,1891,2083,2487
2014-05-01,岐阜県,1925,2474,2211
2014-05-01,静岡県,3446,3674,5563
2014-05-01,愛知県,8446,7438,14849
2014-05-01,三重県,2072,2285,1864
2014-05-01,滋賀県,1822,1873,1652
2014-05-01,京都府,3724,3910,3928
2014-05-01,大阪府,11412,11575,17217
2014-05-01,兵庫県,6417,6837,7894
2014-05-01,奈良県,1557,1993,1392
2014-05-01,和歌山県,794,1093,899
2014-05-01,鳥取県,562,633,468
2014-05-01,島根県,701,679,432
2014-05-01,岡山県,1975,2090,2539
2014-05-01,広島県,2926,3290,4409
2014-05-01,山口県,1422,1563,1246
2014-05-01,徳島県,606,676,815
2014-05-01,香川県,1069,1134,885
2014-05-01,愛媛県,1120,1299,1182
2014-05-01,高知県,591,703,712
2014-05-01,福岡県,6291,6406,11792
2014-05-01,佐賀県,954,1183,753
2014-05-01,長崎県,1381,1612,1275
2014-05-01,熊本県,1738,1950,3097
2014-05-01,大分県,1172,1324,1101
2014-05-01,宮崎県,1128,1273,1057
2014-05-01,鹿児島県,1598,1753,1822
2014-05-01,沖縄県,1581,1429,3293
2014-06-01,北海道,3011,3165,12328
2014-06-01,青森県,1099,1277,1000
2014-06-01,岩手県,1106,1190,1169
2014-06-01,宮城県,3047,2580,4373
2014-06-01,秋田県,710,820,593
2014-06-01,山形県,791,826,860
2014-06-01,福島県,1797,1617,1526
2014-06-01,茨城県,3259,3468,3339
2014-06-01,栃木県,2267,2285,1780
2014-06-01,群馬県,1897,1898,2004
2014-06-01,埼玉県,11027,10645,10537
2014-06-01,千葉県,9456,9180,8613
2014-06-01,東京都,27284,24502,32425
2014-06-01,神奈川県,13853,13672,15994
2014-06-01,新潟県,1356,1532,2373
2014-06-01,富山県,772,792,761
2014-06-01,石川県,1074,1084,965
2014-06-01,福井県,603,649,577
2014-06-01,山梨県,828,950,1105
2014-06-01,長野県,1882,1834,2229
2014-06-01,岐阜県,1820,2165,2078
2014-06-01,静岡県,3524,3651,5636
2014-06-01,愛知県,7380,7315,14340
2014-06-01,三重県,2137,2099,1685
2014-06-01,滋賀県,1689,1821,1459
2014-06-01,京都府,3055,3509,3733
2014-06-01,大阪府,10196,10211,16659
2014-06-01,兵庫県,5768,6190,7319
2014-06-01,奈良県,1376,1881,1276
2014-06-01,和歌山県,684,865,762
2014-06-01,鳥取県,542,562,456
2014-06-01,島根県,637,707,394
2014-06-01,岡山県,1812,1833,2319
2014-06-01,広島県,2604,2830,3885
2014-06-01,山口県,1364,1475,1102
2014-06-01,徳島県,582,627,712
2014-06-01,香川県,996,945,868
2014-06-01,愛媛県,1033,1201,1120
2014-06-01,高知県,493,586,655
2014-06-01,福岡県,5663,5831,11099
2014-06-01,佐賀県,967,941,681
2014-06-01,長崎県,1240,1589,1138
2014-06-01,熊本県,1660,1697,3036
2014-06-01,大分県,1168,1253,968
2014-06-01,宮崎県,1083,1101,883
2014-06-01,鹿児島県,1625,1528,1682
2014-06-01,沖縄県,1551,1389,3126
2014-07-01,北海道,3607,3254,14166
2014-07-01,青森県,1397,1473,1233
2014-07-01,岩手県,1297,1220,1246
2014-07-01,宮城県,3630,3254,4958
2014-07-01,秋田県,967,1016,789
2014-07-01,山形県,1038,1080,886
2014-07-01,福島県,2118,1971,1762
2014-07-01,茨城県,3447,3763,3719
2014-07-01,栃木県,2371,2447,1971
2014-07-01,群馬県,2138,2119,2288
2014-07-01,埼玉県,12844,12119,11298
2014-07-01,千葉県,10428,10429,9524
2014-07-01,東京都,29796,27464,34885
2014-07-01,神奈川県,14560,15747,17201
2014-07-01,新潟県,1780,1745,2550
2014-07-01,富山県,844,800,776
2014-07-01,石川県,1203,1106,1073
2014-07-01,福井県,702,704,634
2014-07-01,山梨県,934,1081,1057
2014-07-01,長野県,1979,1996,2571
2014-07-01,岐阜県,1981,2210,2194
2014-07-01,静岡県,3989,4038,5775
2014-07-01,愛知県,8510,7686,15224
2014-07-01,三重県,2165,2382,1839
2014-07-01,滋賀県,1768,2228,1540
2014-07-01,京都府,3673,3714,4241
2014-07-01,大阪府,11070,11470,17771
2014-07-01,兵庫県,6555,6738,8078
2014-07-01,奈良県,1639,1859,1446
2014-07-01,和歌山県,793,902,804
2014-07-01,鳥取県,596,728,486
2014-07-01,島根県,795,754,399
2014-07-01,岡山県,2069,2211,2470
2014-07-01,広島県,3312,3488,4509
2014-07-01,山口県,1512,2763,1252
2014-07-01,徳島県,652,669,871
2014-07-01,香川県,1291,1444,923
2014-07-01,愛媛県,1144,1366,1177
2014-07-01,高知県,674,690,758
2014-07-01,福岡県,7107,6551,11989
2014-07-01,佐賀県,1119,1019,672
2014-07-01,長崎県,1701,1855,1223
2014-07-01,熊本県,2327,2105,3209
2014-07-01,大分県,1364,1486,1148
2014-07-01,宮崎県,1407,1480,1110
2014-07-01,鹿児島県,2025,2089,2025
2014-07-01,沖縄県,1904,1509,3224
2014-08-01,北海道,3347,3630,12167
2014-08-01,青森県,1502,1738,1061
2014-08-01,岩手県,1118,1141,1039
2014-08-01,宮城県,3292,2832,3837
2014-08-01,秋田県,768,1001,534
2014-08-01,山形県,904,952,830
2014-08-01,福島県,1814,1810,1422
2014-08-01,茨城県,3316,3470,3082
2014-08-01,栃木県,2163,2279,1571
2014-08-01,群馬県,2096,1980,1992
2014-08-01,埼玉県,11827,10912,10450
2014-08-01,千葉県,9963,9625,8599
2014-08-01,東京都,27722,25114,31141
2014-08-01,神奈川県,14030,14129,16062
2014-08-01,新潟県,1533,1598,2332
2014-08-01,富山県,796,906,768
2014-08-01,石川県,1104,1133,1105
2014-08-01,福井県,644,698,520
2014-08-01,山梨県,821,942,965
2014-08-01,長野県,1797,1726,2200
2014-08-01,岐阜県,2027,2318,2003
2014-08-01,静岡県,3629,4054,5478
2014-08-01,愛知県,7729,7464,14959
2014-08-01,三重県,2174,2289,1659
2014-08-01,滋賀県,1742,1825,1433
2014-08-01,京都府,3598,3886,3725
2014-08-01,大阪府,10057,10256,16630
2014-08-01,兵庫県,6031,6459,7579
2014-08-01,奈良県,1458,1802,1400
2014-08-01,和歌山県,753,961,740
2014-08-01,鳥取県,623,636,375
2014-08-01,島根県,750,777,377
2014-08-01,岡山県,1903,1942,2253
2014-08-01,広島県,3085,3215,4185
2014-08-01,山口県,1495,1635,1195
2014-08-01,徳島県,655,708,671
2014-08-01,香川県,1006,1201,889
2014-08-01,愛媛県,1260,1318,1124
2014-08-01,高知県,614,631,645
2014-08-01,福岡県,6489,6388,11110
2014-08-01,佐賀県,1055,1219,682
2014-08-01,長崎県,1677,1980,1237
2014-08-01,熊本県,2117,2199,3204
2014-08-01,大分県,1388,1404,1047
2014-08-01,宮崎県,1383,1486,984
2014-08-01,鹿児島県,2142,2028,2053
2014-08-01,沖縄県,2070,1770,3189
2014-09-01,北海道,3254,3627,13347
2014-09-01,青森県,1319,1371,1029
2014-09-01,岩手県,1248,1190,1182
2014-09-01,宮城県,3136,2987,4263
2014-09-01,秋田県,831,894,629
2014-09-01,山形県,860,937,857
2014-09-01,福島県,1944,1922,1554
2014-09-01,茨城県,3440,3675,3371
2014-09-01,栃木県,2525,2340,1884
2014-09-01,群馬県,2283,2074,1941
2014-09-01,埼玉県,12096,11323,10740
2014-09-01,千葉県,10209,9973,8980
2014-09-01,東京都,28490,25826,32388
2014-09-01,神奈川県,14444,14073,17044
2014-09-01,新潟県,1489,1638,2424
2014-09-01,富山県,843,943,842
2014-09-01,石川県,1111,1166,1093
2014-09-01,福井県,654,670,597
2014-09-01,山梨県,872,979,1120
2014-09-01,長野県,1986,2002,2294
2014-09-01,岐阜県,2028,2148,2144
2014-09-01,静岡県,3441,3895,5588
2014-09-01,愛知県,7914,7793,14605
2014-09-01,三重県,2276,2224,1806
2014-09-01,滋賀県,1813,1887,1522
2014-09-01,京都府,3490,4007,3754
2014-09-01,大阪府,10297,10986,16973
2014-09-01,兵庫県,5943,6644,8004
2014-09-01,奈良県,1605,1951,1233
2014-09-01,和歌山県,824,956,818
2014-09-01,鳥取県,597,598,411
2014-09-01,島根県,767,700,328
2014-09-01,岡山県,1970,2008,2430
2014-09-01,広島県,2971,3125,4433
2014-09-01,山口県,1673,1515,1215
2014-09-01,徳島県,651,696,748
2014-09-01,香川県,1192,1129,921
2014-09-01,愛媛県,1258,1301,1061
2014-09-01,高知県,658,645,744
2014-09-01,福岡県,5970,6218,11771
2014-09-01,佐賀県,1003,1121,748
2014-09-01,長崎県,1378,1750,1282
2014-09-01,熊本県,1831,1951,3069
2014-09-01,大分県,1241,1273,883
2014-09-01,宮崎県,1228,1195,944
2014-09-01,鹿児島県,1665,1613,2189
2014-09-01,沖縄県,1682,1461,3187
2014-10-01,北海道,3530,3617,14749
2014-10-01,青森県,1239,1431,1234
2014-10-01,岩手県,1340,1313,1462
2014-10-01,宮城県,3367,3132,4578
2014-10-01,秋田県,806,961,720
2014-10-01,山形県,1043,892,1065
2014-10-01,福島県,2018,1790,1745
2014-10-01,茨城県,3405,3885,3748
2014-10-01,栃木県,2438,2507,1944
2014-10-01,群馬県,2245,2280,2139
2014-10-01,埼玉県,12307,11385,11833
2014-10-01,千葉県,10433,10173,10078
2014-10-01,東京都,28534,26416,35665
2014-10-01,神奈川県,14901,14442,17760
2014-10-01,新潟県,1592,1641,2676
2014-10-01,富山県,908,951,835
2014-10-01,石川県,1165,1218,1324
2014-10-01,福井県,630,665,716
2014-10-01,山梨県,903,1085,1161
2014-10-01,長野県,1874,2011,2483
2014-10-01,岐阜県,1901,2292,2507
2014-10-01,静岡県,3564,3962,5887
2014-10-01,愛知県,7891,7863,15264
2014-10-01,三重県,2167,2279,1946
2014-10-01,滋賀県,1956,1936,1756
2014-10-01,京都府,3950,4012,4170
2014-10-01,大阪府,10926,11673,18826
2014-10-01,兵庫県,6180,6759,8349
2014-10-01,奈良県,1673,1808,1448
2014-10-01,和歌山県,866,947,870
2014-10-01,鳥取県,568,624,409
2014-10-01,島根県,766,732,369
2014-10-01,岡山県,2140,2074,2828
2014-10-01,広島県,3155,3388,4628
2014-10-01,山口県,1471,1522,1282
2014-10-01,徳島県,607,629,899
2014-10-01,香川県,1204,1259,956
2014-10-01,愛媛県,1190,1261,1074
2014-10-01,高知県,611,577,668
2014-10-01,福岡県,6339,6326,11889
2014-10-01,佐賀県,1033,1035,762
2014-10-01,長崎県,1327,1610,1291
2014-10-01,熊本県,1813,1813,3239
2014-10-01,大分県,1309,1299,1047
2014-10-01,宮崎県,1219,1280,1044
2014-10-01,鹿児島県,1802,1697,1825
2014-10-01,沖縄県,1676,1530,3186
2014-11-01,北海道,2185,2508,11437
2014-11-01,青森県,842,940,978
2014-11-01,岩手県,881,862,1053
2014-11-01,宮城県,2234,2141,3881
2014-11-01,秋田県,515,630,494
2014-11-01,山形県,664,714,864
2014-11-01,福島県,1602,1351,1492
2014-11-01,茨城県,2658,2983,3014
2014-11-01,栃木県,1777,1919,1656
2014-11-01,群馬県,1646,1648,1834
2014-11-01,埼玉県,10116,9127,9882
2014-11-01,千葉県,8161,7791,8155
2014-11-01,東京都,23025,20948,30764
2014-11-01,神奈川県,11612,11640,15253
2014-11-01,新潟県,1068,1181,2240
2014-11-01,富山県,641,615,838
2014-11-01,石川県,770,773,987
2014-11-01,福井県,451,518,628
2014-11-01,山梨県,672,830,995
2014-11-01,長野県,1412,1637,2091
2014-11-01,岐阜県,1570,1831,2016
2014-11-01,静岡県,2686,2881,4868
2014-11-01,愛知県,6035,5793,12969
2014-11-01,三重県,1683,1860,1544
2014-11-01,滋賀県,1415,1397,1324
2014-11-01,京都府,2926,2891,3431
2014-11-01,大阪府,7890,8793,15484
2014-11-01,兵庫県,4436,5065,6859
2014-11-01,奈良県,1338,1439,1245
2014-11-01,和歌山県,647,657,733
2014-11-01,鳥取県,419,412,356
2014-11-01,島根県,525,551,333
2014-11-01,岡山県,1657,1480,2384
2014-11-01,広島県,2111,2416,3726
2014-11-01,山口県,1014,1008,1067
2014-11-01,徳島県,475,489,736
2014-11-01,香川県,771,798,784
2014-11-01,愛媛県,821,1017,894
2014-11-01,高知県,439,437,641
2014-11-01,福岡県,4550,4335,10302
2014-11-01,佐賀県,749,866,654
2014-11-01,長崎県,1088,1218,1095
2014-11-01,熊本県,1281,1287,2692
2014-11-01,大分県,934,951,952
2014-11-01,宮崎県,845,832,899
2014-11-01,鹿児島県,1201,1177,1541
2014-11-01,沖縄県,1292,1093,2984
2014-12-01,北海道,2314,2403,11264
2014-12-01,青森県,836,927,1021
2014-12-01,岩手県,829,918,1128
2014-12-01,宮城県,2226,2164,4465
2014-12-01,秋田県,529,580,588
2014-12-01,山形県,558,678,858
2014-12-01,福島県,1531,1544,1612
2014-12-01,茨城県,2928,2994,3427
2014-12-01,栃木県,1979,2013,1689
2014-12-01,群馬県,1786,1648,2090
2014-12-01,埼玉県,10887,10270,11172
2014-12-01,千葉県,8860,9037,9493
2014-12-01,東京都,25491,23217,35115
2014-12-01,神奈川県,12987,13449,17717
2014-12-01,新潟県,1087,1204,2304
2014-12-01,富山県,641,638,790
2014-12-01,石川県,834,771,1085
2014-12-01,福井県,448,528,571
2014-12-01,山梨県,755,877,1122
2014-12-01,長野県,1582,1602,2343
2014-12-01,岐阜県,1621,1891,2021
2014-12-01,静岡県,2881,3262,5223
2014-12-01,愛知県,6382,6093,15182
2014-12-01,三重県,1783,1927,1763
2014-12-01,滋賀県,1555,1547,1530
2014-12-01,京都府,3132,3489,4210
2014-12-01,大阪府,8779,9170,17773
2014-12-01,兵庫県,5051,5516,7939
2014-12-01,奈良県,1628,1635,1600
2014-12-01,和歌山県,696,757,765
2014-12-01,鳥取県,437,453,383
2014-12-01,島根県,559,541,353
2014-12-01,岡山県,1602,1457,2538
2014-12-01,広島県,2272,2556,4154
2014-12-01,山口県,1051,1386,1229
2014-12-01,徳島県,465,473,744
2014-12-01,香川県,888,817,779
2014-12-01,愛媛県,915,1013,1059
2014-12-01,高知県,438,467,643
2014-12-01,福岡県,4754,4488,11144
2014-12-01,佐賀県,887,931,749
2014-12-01,長崎県,1103,1159,1216
2014-12-01,熊本県,1344,1301,3124
2014-12-01,大分県,1078,974,985
2014-12-01,宮崎県,981,906,1022
2014-12-01,鹿児島県,1464,1174,1614
2014-12-01,沖縄県,1279,1268,3193
2015-01-01,北海道,2395,2919,9207
2015-01-01,青森県,932,1107,938
2015-01-01,岩手県,952,1048,1037
2015-01-01,宮城県,2569,2378,3503
2015-01-01,秋田県,575,691,463
2015-01-01,山形県,699,780,721
2015-01-01,福島県,1770,1606,1522
2015-01-01,茨城県,3049,3212,3290
2015-01-01,栃木県,2086,2141,1863
2015-01-01,群馬県,2041,1806,2071
2015-01-01,埼玉県,10726,9663,10230
2015-01-01,千葉県,8897,8916,8114
2015-01-01,東京都,25739,22927,29900
2015-01-01,神奈川県,12423,12254,14955
2015-01-01,新潟県,1117,1360,2036
2015-01-01,富山県,665,713,639
2015-01-01,石川県,942,894,995
2015-01-01,福井県,492,584,573
